
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,Vaccine
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 00:11:14 +0000,2021-08-26 00:11:14 +0000,count/min,17.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 00:29:48 +0000,2021-08-26 00:29:48 +0000,count/min,18.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 00:33:49 +0000,2021-08-26 00:33:49 +0000,count/min,18.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 00:48:22 +0000,2021-08-26 00:48:22 +0000,count/min,17.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 00:52:23 +0000,2021-08-26 00:52:23 +0000,count/min,17.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 01:08:26 +0000,2021-08-26 01:08:26 +0000,count/min,19.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 01:14:28 +0000,2021-08-26 01:14:28 +0000,count/min,18.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 01:30:01 +0000,2021-08-26 01:30:01 +0000,count/min,19.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 01:40:03 +0000,2021-08-26 01:40:03 +0000,count/min,18.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 01:40:33 +0000,2021-08-26 01:40:33 +0000,count/min,19.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 02:28:44 +0000,2021-08-26 02:28:44 +0000,count/min,20.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 02:30:44 +0000,2021-08-26 02:30:44 +0000,count/min,18.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 02:46:48 +0000,2021-08-26 02:46:48 +0000,count/min,17.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 02:54:19 +0000,2021-08-26 02:54:19 +0000,count/min,16.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 03:10:23 +0000,2021-08-26 03:10:23 +0000,count/min,16.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 03:16:24 +0000,2021-08-26 03:16:24 +0000,count/min,16.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 03:22:26 +0000,2021-08-26 03:22:26 +0000,count/min,16.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 03:34:59 +0000,2021-08-26 03:34:59 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 03:42:00 +0000,2021-08-26 03:42:00 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 03:55:03 +0000,2021-08-26 03:55:03 +0000,count/min,15.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 04:08:06 +0000,2021-08-26 04:08:06 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 04:18:38 +0000,2021-08-26 04:18:38 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 04:24:40 +0000,2021-08-26 04:24:40 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 04:39:13 +0000,2021-08-26 04:39:13 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 04:43:44 +0000,2021-08-26 04:43:44 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 04:53:16 +0000,2021-08-26 04:53:16 +0000,count/min,14.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 05:06:19 +0000,2021-08-26 05:06:19 +0000,count/min,14.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 05:18:22 +0000,2021-08-26 05:18:22 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 05:24:23 +0000,2021-08-26 05:24:23 +0000,count/min,16.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 05:39:57 +0000,2021-08-26 05:39:57 +0000,count/min,14.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 05:50:59 +0000,2021-08-26 05:50:59 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 06:00:31 +0000,2021-08-26 06:00:31 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 06:08:03 +0000,2021-08-26 06:08:03 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 06:15:35 +0000,2021-08-26 06:15:35 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 06:27:37 +0000,2021-08-26 06:27:37 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 06:32:38 +0000,2021-08-26 06:32:38 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 06:49:12 +0000,2021-08-26 06:49:12 +0000,count/min,11.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 07:00:14 +0000,2021-08-26 07:00:14 +0000,count/min,16.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 07:03:15 +0000,2021-08-26 07:03:15 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 07:15:18 +0000,2021-08-26 07:15:18 +0000,count/min,13.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 07:22:19 +0000,2021-08-26 07:22:19 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 07:32:21 +0000,2021-08-26 07:32:21 +0000,count/min,14.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 07:48:55 +0000,2021-08-26 07:48:55 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 07:56:57 +0000,2021-08-26 07:56:57 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 08:11:00 +0000,2021-08-26 08:11:00 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-26 08:19:02 +0000,2021-08-26 08:19:02 +0000,count/min,16.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-30 01:04:53 +0000,2021-08-30 01:04:53 +0000,count/min,21.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-30 01:22:57 +0000,2021-08-30 01:22:57 +0000,count/min,21.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-30 01:44:01 +0000,2021-08-30 01:44:01 +0000,count/min,16.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-30 01:58:04 +0000,2021-08-30 01:58:04 +0000,count/min,19.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 04:46:58 +0000,2021-08-31 04:46:58 +0000,count/min,19.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 04:59:59 +0000,2021-08-31 04:59:59 +0000,count/min,17.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 05:12:29 +0000,2021-08-31 05:12:29 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 05:19:29 +0000,2021-08-31 05:19:29 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 05:28:59 +0000,2021-08-31 05:28:59 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 05:33:59 +0000,2021-08-31 05:33:59 +0000,count/min,14.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 05:48:59 +0000,2021-08-31 05:48:59 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 06:02:00 +0000,2021-08-31 06:02:00 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 06:09:30 +0000,2021-08-31 06:09:30 +0000,count/min,14.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 06:13:30 +0000,2021-08-31 06:13:30 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 06:25:00 +0000,2021-08-31 06:25:00 +0000,count/min,15.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 06:40:00 +0000,2021-08-31 06:40:00 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 06:47:00 +0000,2021-08-31 06:47:00 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 07:01:30 +0000,2021-08-31 07:01:30 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 07:05:30 +0000,2021-08-31 07:05:30 +0000,count/min,13.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 07:15:00 +0000,2021-08-31 07:15:00 +0000,count/min,13.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 07:32:01 +0000,2021-08-31 07:32:01 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 07:41:01 +0000,2021-08-31 07:41:01 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 07:48:01 +0000,2021-08-31 07:48:01 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 08:00:31 +0000,2021-08-31 08:00:31 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 08:03:31 +0000,2021-08-31 08:03:31 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 08:17:01 +0000,2021-08-31 08:17:01 +0000,count/min,14.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 08:30:01 +0000,2021-08-31 08:30:01 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 08:37:31 +0000,2021-08-31 08:37:31 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 08:47:31 +0000,2021-08-31 08:47:31 +0000,count/min,13.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 21:32:50 +0000,2021-08-31 21:32:50 +0000,count/min,21.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 21:40:21 +0000,2021-08-31 21:40:21 +0000,count/min,20.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 21:51:51 +0000,2021-08-31 21:51:51 +0000,count/min,21.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 22:00:21 +0000,2021-08-31 22:00:21 +0000,count/min,19.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-31 22:08:51 +0000,2021-08-31 22:08:51 +0000,count/min,19.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 00:17:01 +0000,2021-09-01 00:17:01 +0000,count/min,20.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 01:08:39 +0000,2021-09-01 01:08:39 +0000,count/min,20.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 01:18:40 +0000,2021-09-01 01:18:40 +0000,count/min,20.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 01:28:40 +0000,2021-09-01 01:28:40 +0000,count/min,18.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 01:30:40 +0000,2021-09-01 01:30:40 +0000,count/min,18.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 01:41:40 +0000,2021-09-01 01:41:40 +0000,count/min,16.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 01:56:40 +0000,2021-09-01 01:56:40 +0000,count/min,16.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 02:06:10 +0000,2021-09-01 02:06:10 +0000,count/min,14.5,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 02:20:11 +0000,2021-09-01 02:20:11 +0000,count/min,15.0,0
HKQuantityTypeIdentifierRespiratoryRate,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x2828245f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-09-01 02:24:41 +0000,2021-09-01 02:24:41 +0000,count/min,15.0,0
