Vaccine,type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKAlgorithmVersion
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-02 04:41:20 +0000,2019-03-02 04:42:22 +0000,ms,44.85184097290040,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-02 21:36:22 +0000,2019-03-02 21:37:27 +0000,ms,140.28810119628900,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-03 00:51:13 +0000,2019-03-03 00:52:17 +0000,ms,88.90655517578130,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-03 02:22:01 +0000,2019-03-03 02:23:02 +0000,ms,25.17315101623540,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-03 04:24:07 +0000,2019-03-03 04:25:09 +0000,ms,30.535839080810500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-09 11:38:04 +0000,2019-03-09 11:39:05 +0000,ms,14.495689392089800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-09 11:42:24 +0000,2019-03-09 11:43:27 +0000,ms,24.448287963867200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-10 03:49:30 +0000,2019-03-10 03:50:31 +0000,ms,28.35048484802250,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-10 04:08:59 +0000,2019-03-10 04:10:04 +0000,ms,14.566657066345200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-10 05:22:31 +0000,2019-03-10 05:23:37 +0000,ms,41.907264709472700,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-10 07:38:42 +0000,2019-03-10 07:39:47 +0000,ms,70.9202880859375,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-10 09:38:35 +0000,2019-03-10 09:39:41 +0000,ms,48.857574462890600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-10 11:22:32 +0000,2019-03-10 11:23:38 +0000,ms,18.69491958618160,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 02:23:13 +0000,2019-03-11 02:24:17 +0000,ms,35.55717086791990,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 03:48:36 +0000,2019-03-11 03:49:41 +0000,ms,15.984367370605500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 05:22:32 +0000,2019-03-11 05:23:38 +0000,ms,26.693866729736300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 07:22:34 +0000,2019-03-11 07:23:39 +0000,ms,40.875572204589800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 09:22:34 +0000,2019-03-11 09:23:36 +0000,ms,38.54056167602540,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 11:39:05 +0000,2019-03-11 11:40:10 +0000,ms,43.91041946411130,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 13:33:57 +0000,2019-03-11 13:34:58 +0000,ms,138.32254028320300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-03-11 15:24:50 +0000,2019-03-11 15:25:51 +0000,ms,23.088146209716800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-04-18 22:12:55 +0000,2019-04-18 22:14:00 +0000,ms,28.44676971435550,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-02 22:38:01 +0000,2019-06-02 22:39:03 +0000,ms,22.778827667236300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-06 00:53:39 +0000,2019-06-06 00:54:43 +0000,ms,21.196992874145500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-06 03:06:36 +0000,2019-06-06 03:07:37 +0000,ms,37.80294418334960,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-06 17:13:44 +0000,2019-06-06 17:14:46 +0000,ms,18.67568588256840,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-20 04:42:34 +0000,2019-06-20 04:43:36 +0000,ms,55.646766662597700,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-20 06:30:38 +0000,2019-06-20 06:31:43 +0000,ms,37.26845169067380,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-20 14:51:39 +0000,2019-06-20 14:52:40 +0000,ms,35.18522262573240,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-20 21:02:44 +0000,2019-06-20 21:03:50 +0000,ms,42.4013557434082,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-20 23:43:10 +0000,2019-06-20 23:44:16 +0000,ms,140.59649658203100,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-21 00:00:48 +0000,2019-06-21 00:01:53 +0000,ms,32.063899993896500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-21 00:20:54 +0000,2019-06-21 00:21:59 +0000,ms,32.30131530761720,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-21 00:49:03 +0000,2019-06-21 00:50:06 +0000,ms,29.025850296020500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-21 02:49:20 +0000,2019-06-21 02:50:23 +0000,ms,79.7496109008789,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-21 04:50:20 +0000,2019-06-21 04:51:25 +0000,ms,136.39511108398400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-22 19:19:48 +0000,2019-06-22 19:20:52 +0000,ms,10.869970321655300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-22 19:53:01 +0000,2019-06-22 19:54:02 +0000,ms,37.109214782714800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-23 01:54:36 +0000,2019-06-23 01:55:37 +0000,ms,33.739349365234400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-23 03:52:59 +0000,2019-06-23 03:54:04 +0000,ms,35.74300765991210,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-28 02:57:09 +0000,2019-06-28 02:58:14 +0000,ms,23.169889450073200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-28 08:36:37 +0000,2019-06-28 08:37:38 +0000,ms,49.616024017334000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-28 14:15:30 +0000,2019-06-28 14:16:35 +0000,ms,88.64571380615230,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-28 14:36:37 +0000,2019-06-28 14:37:42 +0000,ms,47.27446365356450,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-28 20:48:43 +0000,2019-06-28 20:49:44 +0000,ms,34.3502197265625,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-28 22:53:36 +0000,2019-06-28 22:54:42 +0000,ms,22.399776458740200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-29 01:21:55 +0000,2019-06-29 01:22:56 +0000,ms,27.634897232055700,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-29 02:38:48 +0000,2019-06-29 02:39:53 +0000,ms,40.03865432739260,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-29 04:36:40 +0000,2019-06-29 04:37:41 +0000,ms,28.99407196044920,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-29 08:36:37 +0000,2019-06-29 08:37:42 +0000,ms,60.68000030517580,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-29 11:05:09 +0000,2019-06-29 11:06:14 +0000,ms,63.30580520629880,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-29 12:52:45 +0000,2019-06-29 12:53:48 +0000,ms,92.70821380615230,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-06-29 14:36:50 +0000,2019-06-29 14:37:56 +0000,ms,59.09896469116210,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-12 05:10:00 +0000,2019-07-12 05:11:04 +0000,ms,33.311973571777300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-12 21:16:08 +0000,2019-07-12 21:17:09 +0000,ms,25.53857421875,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-13 01:04:53 +0000,2019-07-13 01:05:57 +0000,ms,11.679308891296400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-13 05:16:14 +0000,2019-07-13 05:17:19 +0000,ms,32.97063064575200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-13 09:05:51 +0000,2019-07-13 09:06:56 +0000,ms,43.21096420288090,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-13 13:21:44 +0000,2019-07-13 13:22:44 +0000,ms,30.552209854126000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-13 15:04:51 +0000,2019-07-13 15:05:56 +0000,ms,35.81637191772460,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-13 17:42:35 +0000,2019-07-13 17:43:36 +0000,ms,45.53364181518560,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-24 10:33:10 +0000,2019-07-24 10:33:59 +0000,ms,14.040121078491200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-24 11:41:35 +0000,2019-07-24 11:42:40 +0000,ms,50.764774322509800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-24 13:41:37 +0000,2019-07-24 13:42:42 +0000,ms,86.14994049072270,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-24 15:42:29 +0000,2019-07-24 15:43:35 +0000,ms,181.55491638183600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-24 22:28:39 +0000,2019-07-24 22:29:41 +0000,ms,29.129560470581100,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 00:03:54 +0000,2019-07-25 00:04:59 +0000,ms,60.49173355102540,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 02:10:21 +0000,2019-07-25 02:11:22 +0000,ms,38.983970642089800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 05:59:04 +0000,2019-07-25 06:00:05 +0000,ms,95.8622055053711,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 09:09:00 +0000,2019-07-25 09:10:05 +0000,ms,146.505126953125,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 09:41:36 +0000,2019-07-25 09:42:42 +0000,ms,111.74748229980500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 11:41:41 +0000,2019-07-25 11:42:43 +0000,ms,97.15869903564450,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 15:42:14 +0000,2019-07-25 15:43:19 +0000,ms,34.39385986328130,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-25 18:43:25 +0000,2019-07-25 18:44:31 +0000,ms,52.195247650146500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 00:33:10 +0000,2019-07-26 00:34:11 +0000,ms,36.874786376953100,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 03:48:08 +0000,2019-07-26 03:49:11 +0000,ms,36.427581787109400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 03:50:17 +0000,2019-07-26 03:51:22 +0000,ms,32.699867248535200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 05:55:49 +0000,2019-07-26 05:56:54 +0000,ms,45.539817810058600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 08:51:08 +0000,2019-07-26 08:52:14 +0000,ms,47.0465202331543,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 09:50:49 +0000,2019-07-26 09:51:51 +0000,ms,35.198543548584000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 11:41:37 +0000,2019-07-26 11:42:42 +0000,ms,35.164791107177700,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 13:42:29 +0000,2019-07-26 13:43:29 +0000,ms,69.39920806884770,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 15:58:01 +0000,2019-07-26 15:59:03 +0000,ms,119.68265533447300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,5.1.3,"Watch4,3","<<HKDevice: 0x280cf5360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>",2019-07-26 17:57:47 +0000,2019-07-26 17:58:52 +0000,ms,91.60069274902340,
