Start_Date,Start_Time,Heartrate
707,2021-09-21,04:14:41,79.5
708,2021-09-21,05:04:52,86.33333333333333
709,2021-09-21,05:06:55,86.33333333333333
710,2021-09-21,05:11:43,86.0
711,2021-09-21,05:07:05,86.33333333333333
712,2021-09-21,05:16:20,77.0
713,2021-09-21,05:17:32,77.0
714,2021-09-21,05:22:40,79.5
715,2021-09-21,05:34:19,79.5
716,2021-09-21,05:26:47,80.0
717,2021-09-21,05:48:22,73.5
718,2021-09-21,05:56:25,72.5
719,2021-09-21,22:01:06,87.0
720,2021-09-21,22:05:43,83.5
721,2021-09-21,22:04:42,83.5
722,2021-09-21,22:06:45,83.5
723,2021-09-21,22:07:47,83.5
724,2021-09-21,22:22:00,86.0
725,2021-09-21,22:44:36,87.5
726,2021-09-21,22:32:06,85.0
727,2021-09-21,22:54:22,84.0
728,2021-09-21,23:24:00,90.5
729,2021-09-21,23:10:59,91.0
730,2021-09-21,23:21:16,95.0
731,2021-09-21,23:30:31,84.34234110514323
732,2021-09-21,23:47:08,78.0
733,2021-09-21,23:27:05,87.00675582885742
734,2021-09-21,23:51:25,78.5
735,2021-09-21,23:43:21,79.0
736,2021-09-21,23:53:07,78.5
737,2021-09-21,23:52:36,78.5
738,2021-09-22,00:52:54,79.5
739,2021-09-22,00:54:48,79.5
740,2021-09-22,01:09:52,81.0
741,2021-09-22,01:17:55,80.0
742,2021-09-22,01:18:05,80.0
743,2021-09-22,01:22:12,76.0
744,2021-09-22,03:16:28,71.0
745,2021-09-22,03:48:30,69.0
746,2021-09-22,01:47:54,73.0
747,2021-09-22,04:11:58,66.0
748,2021-09-22,03:59:38,66.0
749,2021-09-22,04:09:55,62.0
750,2021-09-22,04:13:10,66.5
751,2021-09-22,05:06:57,67.5
752,2021-09-22,05:10:23,67.0
753,2021-09-22,05:36:56,69.0
754,2021-09-22,05:24:46,68.0
755,2021-09-22,05:39:20,70.5
756,2021-09-22,22:14:41,81.5
757,2021-09-22,22:13:29,81.5
758,2021-09-22,22:17:56,80.5
759,2021-09-22,22:12:06,81.5
760,2021-09-22,22:19:08,80.5
761,2021-09-22,22:21:01,80.5
762,2021-09-22,22:27:42,80.0
763,2021-09-22,22:27:31,80.0
764,2021-09-22,22:30:47,79.66666666666667
765,2021-09-22,22:32:09,79.5
766,2021-09-22,22:59:44,78.5975824991862
767,2021-09-22,23:06:25,75.0
768,2021-09-22,22:37:28,79.0
769,2021-09-22,23:09:30,75.0
770,2021-09-22,23:13:46,76.0
771,2021-09-22,23:33:39,72.5
772,2021-09-22,23:19:26,76.0
773,2021-09-22,23:37:25,75.5
774,2021-09-23,00:08:25,89.5
775,2021-09-23,00:12:52,86.5
776,2021-09-23,00:47:59,85.5
777,2021-09-23,01:28:55,82.5
778,2021-09-23,02:13:48,79.5
779,2021-09-23,02:25:17,77.0
780,2021-09-23,00:23:09,88.0
781,2021-09-23,02:54:34,76.30894215901692
782,2021-09-23,02:45:50,78.0
783,2021-09-23,02:28:22,77.0
784,2021-09-23,03:00:45,72.30894215901692
785,2021-09-23,03:22:50,76.0
786,2021-09-23,03:29:00,75.5
787,2021-09-23,03:36:12,79.0
788,2021-09-23,03:14:16,74.5
789,2021-09-23,04:36:40,67.0
790,2021-09-23,05:00:39,72.5
791,2021-09-23,05:07:41,72.0
792,2021-09-23,05:24:07,72.0
793,2021-09-23,05:26:11,73.0
794,2021-09-23,05:37:50,72.5
795,2021-09-23,05:29:36,73.0
796,2021-09-23,05:57:42,70.0
797,2021-09-23,04:18:00,71.0
798,2021-09-23,22:33:09,82.0
799,2021-09-23,23:26:14,75.0
800,2021-09-24,00:00:02,74.0
801,2021-09-23,22:37:56,82.0
802,2021-09-24,00:50:02,74.0
803,2021-09-23,22:56:11,77.5
804,2021-09-24,01:01:59,72.0
805,2021-09-24,00:42:21,74.5
806,2021-09-24,01:19:03,70.0
807,2021-09-24,01:13:05,72.5
808,2021-09-24,01:20:15,70.26113637288411
809,2021-09-24,01:19:14,70.0
810,2021-09-24,02:01:44,67.0
811,2021-09-24,03:23:30,70.5
812,2021-09-24,03:41:15,73.0
813,2021-09-24,03:39:02,71.66666666666667
814,2021-09-24,03:51:19,70.0
815,2021-09-24,03:52:31,70.0
816,2021-09-24,03:56:57,70.5
817,2021-09-24,04:07:11,72.0
818,2021-09-24,04:10:26,73.0
819,2021-09-24,04:34:40,72.0
820,2021-09-24,05:41:04,71.5
821,2021-09-24,05:11:43,69.0
822,2021-09-24,05:51:39,71.5
823,2021-09-24,03:34:35,69.0
824,2021-09-24,05:58:49,70.5
825,2021-09-27,22:12:31,86.5
826,2021-09-27,22:10:38,85.0
827,2021-09-27,23:10:33,83.0
828,2021-09-27,23:48:16,78.60000101725262
829,2021-09-27,23:16:41,82.5
830,2021-09-27,23:41:37,79.0
831,2021-09-27,23:49:59,78.60000101725262
832,2021-09-27,23:51:10,78.60000101725262
833,2021-09-27,23:54:45,77.40000152587889
834,2021-09-28,00:05:20,82.33333333333333
835,2021-09-28,00:24:58,73.0
836,2021-09-28,00:12:30,77.5
837,2021-09-28,01:27:37,76.0
838,2021-09-28,00:16:26,72.5
839,2021-09-28,01:47:15,71.9298095703125
840,2021-09-28,01:55:47,71.5
841,2021-09-28,02:08:15,70.33333333333333
842,2021-09-28,02:25:39,77.0
843,2021-09-28,03:24:02,75.0
844,2021-09-28,02:24:07,77.0
845,2021-09-28,03:43:19,70.42222340901692
846,2021-09-28,04:43:55,66.0
847,2021-09-28,02:34:32,80.5
848,2021-09-28,04:35:33,70.0
849,2021-09-28,05:08:30,71.33333333333333
850,2021-09-30,22:03:38,94.0
851,2021-09-30,22:31:13,88.0
852,2021-09-30,22:34:08,86.0
853,2021-09-30,22:06:54,94.0
854,2021-09-30,22:48:41,95.0
855,2021-09-30,22:39:06,88.5
856,2021-09-30,23:02:13,94.5
857,2021-09-30,23:03:15,94.5
858,2021-09-30,22:54:31,91.0
859,2021-09-30,23:07:22,96.0
860,2021-10-01,00:49:50,83.0
861,2021-10-01,00:46:35,83.0
862,2021-09-30,22:53:19,91.0
863,2021-10-01,01:06:47,79.66666666666667
864,2021-10-01,01:01:49,82.66666666666667
865,2021-10-01,01:13:49,79.5
866,2021-10-01,01:20:40,76.0
867,2021-10-01,01:27:52,74.83094024658203
868,2021-10-01,01:13:39,79.5
869,2021-10-01,01:35:34,73.5
870,2021-10-01,01:37:37,71.5
871,2021-10-01,01:31:38,73.4976069132487
872,2021-10-01,01:38:49,71.5
873,2021-10-01,01:47:44,72.5
874,2021-10-01,01:49:57,72.5
875,2021-10-01,02:00:35,70.5
876,2021-10-01,01:53:33,72.5
877,2021-10-01,01:46:32,72.5
878,2021-10-01,02:10:51,73.0
879,2021-10-01,02:04:52,71.0
880,2021-10-01,03:06:32,71.0
881,2021-10-01,03:46:16,68.0
882,2021-10-01,05:15:21,68.0
883,2021-10-01,05:35:24,64.0
884,2021-10-01,04:16:25,66.5
885,2021-10-01,05:57:30,69.0
886,2021-10-01,05:48:35,68.0
887,2021-10-01,22:07:50,93.0
888,2021-10-01,22:06:38,93.5
889,2021-10-01,22:00:30,93.0
890,2021-10-01,22:13:28,90.0
891,2021-10-01,22:31:44,89.76277542114259
892,2021-10-01,22:33:36,89.35036722819011
893,2021-10-01,22:32:35,89.35036722819011
894,2021-10-01,22:54:26,83.5
895,2021-10-01,22:57:10,82.66666666666667
896,2021-10-01,23:02:07,81.0
897,2021-10-01,23:19:21,87.5
898,2021-10-01,23:36:05,84.2
899,2021-10-01,23:50:15,84.5
900,2021-10-01,23:51:17,85.0
901,2021-10-01,23:38:59,83.72727272727273
902,2021-10-01,23:52:18,85.0
903,2021-10-01,23:57:56,82.0
904,2021-10-02,00:09:12,81.0
905,2021-10-02,00:05:47,81.0
906,2021-10-02,00:21:30,79.0
907,2021-10-02,00:40:26,79.0
908,2021-10-02,00:27:28,76.33333333333333
909,2021-10-02,01:43:36,74.0
910,2021-10-02,01:48:44,74.0
911,2021-10-02,01:49:25,74.0
912,2021-10-02,02:00:30,73.5
913,2021-10-02,02:14:10,69.0
914,2021-10-02,04:14:30,67.5
915,2021-10-02,04:08:01,68.0
916,2021-10-02,02:54:06,73.0
917,2021-10-02,05:12:32,69.0
918,2021-10-02,05:28:35,69.33333333333333
919,2021-10-02,05:29:06,70.5
920,2021-10-02,05:43:47,65.0
921,2021-10-02,05:47:11,64.66666666666667
922,2021-10-05,00:59:57,82.5
923,2021-10-04,22:01:48,84.0
924,2021-10-05,01:07:29,82.5
925,2021-10-05,01:56:59,81.0
926,2021-10-05,01:59:23,80.0
927,2021-10-05,01:58:11,81.0
928,2021-10-05,02:21:19,81.0
929,2021-10-05,02:07:57,79.65651448567709
930,2021-10-05,02:35:21,70.0
931,2021-10-05,02:50:05,72.0
932,2021-10-05,02:56:56,71.66666666666667
933,2021-10-05,02:32:57,70.0
934,2021-10-05,03:36:30,69.5
935,2021-10-05,03:46:47,70.5
936,2021-10-05,03:04:59,72.5
937,2021-10-05,04:10:56,68.0
938,2021-10-05,05:09:42,68.0
939,2021-10-05,04:33:23,69.0
940,2021-10-05,22:54:00,84.0
941,2021-10-05,22:33:31,82.5
942,2021-10-05,22:57:35,84.5
943,2021-10-05,23:04:25,86.0
944,2021-10-05,22:58:36,85.0
945,2021-10-05,23:14:19,88.0
946,2021-10-05,23:15:41,86.5
947,2021-10-05,23:07:08,86.5
948,2021-10-05,23:20:38,85.0
949,2021-10-05,23:17:54,85.0
950,2021-10-05,23:45:23,78.0
951,2021-10-06,00:13:33,79.5
952,2021-10-06,00:35:54,81.5
953,2021-10-06,01:08:41,91.0
954,2021-10-06,00:47:41,85.0
955,2021-10-06,01:52:23,77.09804026285808
956,2021-10-06,01:47:46,79.0
957,2021-10-06,01:57:40,75.76470692952473
958,2021-10-06,02:01:05,75.76470692952473
959,2021-10-06,02:02:17,77.0
960,2021-10-06,04:15:26,68.0
961,2021-10-06,02:29:56,76.0
962,2021-10-06,02:54:41,72.5
963,2021-10-06,04:27:33,68.33333333333333
964,2021-10-06,04:22:15,67.33333333333333
965,2021-10-06,05:15:31,67.5
966,2021-10-06,05:22:11,66.5
967,2021-10-06,05:49:29,65.0
968,2021-10-06,05:54:57,66.52426656087239
